"espn_id","uid","slug","abbreviation","displayName","shortDisplayName","name","nickname","location","color","alternateColor","isActive","isAllStar","logo","Clubhouse","Roster","Statistics","Schedule","Tickets"
"195","s:20~l:23~t:195","ohio-bobcats","OHIO","Ohio Bobcats","Ohio","Bobcats","Ohio","Ohio","295A29","e4bb85",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/195.png","https://www.espn.com/college-football/team/_/id/195/ohio-bobcats","https://www.espn.com/college-football/team/roster/_/id/195","https://www.espn.com/college-football/team/stats/_/id/195","https://www.espn.com/college-football/team/schedule/_/id/195","https://www.vividseats.com/ohio-bobcats-football-tickets--sports-ncaa-football/performer/629?wsUser=717"
"427","s:20~l:23~t:427","ohio-northern-polar-bears","OHNRTH","Ohio Northern Polar Bears","Ohio Nor","Polar Bears","Ohio Nor","Ohio Northern","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/427.png",NA,"https://www.espn.com/college-football/team/roster/_/id/427","https://www.espn.com/college-football/team/stats/_/id/427","https://www.espn.com/college-football/team/schedule/_/id/427",NA
"2980","s:20~l:23~t:2980","ohio-wesleyan-battling-bishops","OHWESL","Ohio Wesleyan Battling Bishops","Ohioweslyn","Battling Bishops","Ohioweslyn","Ohio Wesleyan","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2980.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2980","https://www.espn.com/college-football/team/stats/_/id/2980","https://www.espn.com/college-football/team/schedule/_/id/2980",NA
"319","s:20~l:23~t:319","oklahoma-baptist-bison","OB","Oklahoma Baptist Bison","Okbaptu","Bison","Okbaptu","Oklahoma Baptist",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/319.png",NA,"https://www.espn.com/college-football/team/roster/_/id/319","https://www.espn.com/college-football/team/stats/_/id/319","https://www.espn.com/college-football/team/schedule/_/id/319",NA
"2824","s:20~l:23~t:2824","oklahoma-panhandle-st-ok-panhandle-st","OKLAH","Oklahoma Panhandle St Ok Panhandle St","Okpanhndle","Ok Panhandle St","Okpanhndle","Oklahoma Panhandle St","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2824/oklahoma-panhandle-st-ok-panhandle-st","https://www.espn.com/college-football/team/roster/_/id/2824","https://www.espn.com/college-football/team/stats/_/id/2824","https://www.espn.com/college-football/team/schedule/_/id/2824",NA
"354","s:20~l:23~t:354","olivet-college-comets","OLI","Olivet College Comets","Olivetcoll","Comets","Olivetcoll","Olivet College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/354.png",NA,"https://www.espn.com/college-football/team/roster/_/id/354","https://www.espn.com/college-football/team/stats/_/id/354","https://www.espn.com/college-football/team/schedule/_/id/354",NA
"359","s:20~l:23~t:359","otterbein-cardinals","OTT","Otterbein Cardinals","Otterbein","Cardinals","Otterbein","Otterbein","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/359.png",NA,"https://www.espn.com/college-football/team/roster/_/id/359","https://www.espn.com/college-football/team/stats/_/id/359","https://www.espn.com/college-football/team/schedule/_/id/359",NA
"2888","s:20~l:23~t:2888","ouachita-baptist-tigers","OUA","Ouachita Baptist Tigers","Ouachita","Tigers","Ouachita","Ouachita Baptist","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2888.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2888","https://www.espn.com/college-football/team/stats/_/id/2888","https://www.espn.com/college-football/team/schedule/_/id/2888",NA
"2487","s:20~l:23~t:2487","pace-setters","PAC","Pace Setters","Pace","Setters","Pace","Pace","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2487.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2487","https://www.espn.com/college-football/team/stats/_/id/2487","https://www.espn.com/college-football/team/schedule/_/id/2487",NA
"205","s:20~l:23~t:205","pacific-or-boxers","PAC","Pacific (OR) Boxers","Pacificor","Boxers","Pacificor","Pacific (OR)","b4183a","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/205.png",NA,"https://www.espn.com/college-football/team/roster/_/id/205","https://www.espn.com/college-football/team/stats/_/id/205","https://www.espn.com/college-football/team/schedule/_/id/205",NA
"2486","s:20~l:23~t:2486","pacific-lutheran-lutes","PACLTH","Pacific Lutheran Lutes","Pacluthern","Lutes","Pacluthern","Pacific Lutheran","ffc423","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2486.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2486","https://www.espn.com/college-football/team/stats/_/id/2486","https://www.espn.com/college-football/team/schedule/_/id/2486",NA
"2858","s:20~l:23~t:2858","pennwest-california-vulcans","PWC","PennWest California Vulcans","PennWest Cal","Vulcans","PennWest Cal","PennWest California","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2858.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2858","https://www.espn.com/college-football/team/stats/_/id/2858","https://www.espn.com/college-football/team/schedule/_/id/2858",NA
"110242","s:20~l:23~t:110242","pensacola-argonauts","WES","Pensacola Argonauts","W Florida","Argonauts","W Florida","Pensacola",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/110242.png",NA,"https://www.espn.com/college-football/team/roster/_/id/110242","https://www.espn.com/college-football/team/stats/_/id/110242","https://www.espn.com/college-football/team/schedule/_/id/110242",NA
"108358","s:20~l:23~t:108358","phoenix-firestorm","AZCHR","Phoenix Firestorm","AZ Christn","Firestorm","AZ Christn","Phoenix",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/108358/phoenix-firestorm","https://www.espn.com/college-football/team/roster/_/id/108358","https://www.espn.com/college-football/team/stats/_/id/108358","https://www.espn.com/college-football/team/schedule/_/id/108358",NA
"95","s:20~l:23~t:95","pikeville-bears","PIKEV","Pikeville Bears","Pikeville","Bears","Pikeville","Pikeville",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/95/pikeville-bears","https://www.espn.com/college-football/team/roster/_/id/95","https://www.espn.com/college-football/team/stats/_/id/95","https://www.espn.com/college-football/team/schedule/_/id/95",NA
"90","s:20~l:23~t:90","pittsburg-st-gorillas","PIT","Pittsburg St Gorillas","Pitt St","Gorillas","Pitt St","Pittsburg St","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/90.png",NA,"https://www.espn.com/college-football/team/roster/_/id/90","https://www.espn.com/college-football/team/stats/_/id/90","https://www.espn.com/college-football/team/schedule/_/id/90",NA
"2972","s:20~l:23~t:2972","plymouth-state-panthers","PLYST","Plymouth State Panthers","Plymouthst","Panthers","Plymouthst","Plymouth State","054e39","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2972.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2972","https://www.espn.com/college-football/team/stats/_/id/2972","https://www.espn.com/college-football/team/schedule/_/id/2972",NA
"3179","s:20~l:23~t:3179","point-university-skyhawks","POINT","Point University Skyhawks","Point","Skyhawks","Point","Point University",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3179/point-university-skyhawks","https://www.espn.com/college-football/team/roster/_/id/3179","https://www.espn.com/college-football/team/stats/_/id/3179","https://www.espn.com/college-football/team/schedule/_/id/3179",NA
"2923","s:20~l:23~t:2923","pomona-pitzer-sagehens","POM","Pomona Pitzer Sagehens","Pomonapit","Sagehens","Pomonapit","Pomona Pitzer","00549a","f7941e",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2923.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2923","https://www.espn.com/college-football/team/stats/_/id/2923","https://www.espn.com/college-football/team/schedule/_/id/2923",NA
"126086","s:20~l:23~t:126086","post-university-eagles","POS","Post University Eagles","Post Universit","Eagles","Post Universit","Post University",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/126086.png",NA,"https://www.espn.com/college-football/team/roster/_/id/126086","https://www.espn.com/college-football/team/stats/_/id/126086","https://www.espn.com/college-football/team/schedule/_/id/126086",NA
"2508","s:20~l:23~t:2508","puget-sound-loggers","PUGET","Puget Sound Loggers","Pugetsound","Loggers","Pugetsound","Puget Sound","680001","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2508.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2508","https://www.espn.com/college-football/team/stats/_/id/2508","https://www.espn.com/college-football/team/schedule/_/id/2508",NA
"2825","s:20~l:23~t:2825","quincy-hawks","QUI","Quincy Hawks","Quincy","Hawks","Quincy","Quincy","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2825.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2825","https://www.espn.com/college-football/team/stats/_/id/2825","https://www.espn.com/college-football/team/schedule/_/id/2825",NA
"2516","s:20~l:23~t:2516","randolph-macon-yellow-jackets","RAN","Randolph-Macon Yellow Jackets","Randmacon","Yellow Jackets","Randmacon","Randolph-Macon","fcdf12","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2516.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2516","https://www.espn.com/college-football/team/stats/_/id/2516","https://www.espn.com/college-football/team/schedule/_/id/2516",NA
"111674","s:20~l:23~t:111674","reading-golden-wolves","ALVERNIA","Reading Golden Wolves","ALVERNIA","Golden Wolves","ALVERNIA","Reading",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/111674.png",NA,"https://www.espn.com/college-football/team/roster/_/id/111674","https://www.espn.com/college-football/team/stats/_/id/111674","https://www.espn.com/college-football/team/schedule/_/id/111674",NA
"29","s:20~l:23~t:29","redlands-bulldogs","RED","Redlands Bulldogs","Redlands","Bulldogs","Redlands","Redlands","751708","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/29.png",NA,"https://www.espn.com/college-football/team/roster/_/id/29","https://www.espn.com/college-football/team/stats/_/id/29","https://www.espn.com/college-football/team/schedule/_/id/29",NA
"2890","s:20~l:23~t:2890","reinhardt-university-eagles","REIN","Reinhardt University Eagles","Reinhardt","Eagles","Reinhardt","Reinhardt University",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2890/reinhardt-university-eagles","https://www.espn.com/college-football/team/roster/_/id/2890","https://www.espn.com/college-football/team/stats/_/id/2890","https://www.espn.com/college-football/team/schedule/_/id/2890",NA
"2528","s:20~l:23~t:2528","rensselaer-engineers","RPI","Rensselaer Engineers","Rensselaer","Engineers","Rensselaer","Rensselaer","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2528.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2528","https://www.espn.com/college-football/team/stats/_/id/2528","https://www.espn.com/college-football/team/schedule/_/id/2528",NA
"2519","s:20~l:23~t:2519","rhodes-college-lynx","RHO","Rhodes College Lynx","Rhodes","Lynx","Rhodes","Rhodes College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2519.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2519","https://www.espn.com/college-football/team/stats/_/id/2519","https://www.espn.com/college-football/team/schedule/_/id/2519",NA
"2891","s:20~l:23~t:2891","ripon-red-hawks","RIP","Ripon Red Hawks","Ripon","Red Hawks","Ripon","Ripon","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2891.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2891","https://www.espn.com/college-football/team/stats/_/id/2891","https://www.espn.com/college-football/team/schedule/_/id/2891",NA
"599","s:20~l:23~t:599","robert-morris-university-illinois-lakers","ROOSE","Robert Morris University-Illinois Lakers","Rob Mor IL","Lakers","Rob Mor IL","Robert Morris University-Illinois","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/599/robert-morris-university-illinois-lakers","https://www.espn.com/college-football/team/roster/_/id/599","https://www.espn.com/college-football/team/stats/_/id/599","https://www.espn.com/college-football/team/schedule/_/id/599",NA
"2524","s:20~l:23~t:2524","rockford-regents","ROCKF","Rockford Regents","Rockford","Regents","Rockford","Rockford","5a3f99","c4c6c8",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2524.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2524","https://www.espn.com/college-football/team/stats/_/id/2524","https://www.espn.com/college-football/team/schedule/_/id/2524",NA
"127991","s:20~l:23~t:127991","roosevelt-lakers","ROO","Roosevelt Lakers","Roosevelt","Lakers","Roosevelt","Roosevelt","000000",NA,TRUE,FALSE,NA,NA,"https://www.espn.com/college-football/team/roster/_/id/127991","https://www.espn.com/college-football/team/stats/_/id/127991","https://www.espn.com/college-football/team/schedule/_/id/127991",NA
"86","s:20~l:23~t:86","rose-hulman-fightin-engineers","ROSEHUL","Rose-Hulman Fightin' Engineers","Rosehulman","Fightin' Engineers","Rosehulman","Rose-Hulman","800000","b3b2b1",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/86.png",NA,"https://www.espn.com/college-football/team/roster/_/id/86","https://www.espn.com/college-football/team/stats/_/id/86","https://www.espn.com/college-football/team/schedule/_/id/86",NA
"2827","s:20~l:23~t:2827","rowan-profs","ROW","Rowan Profs","Rowan","Profs","Rowan","Rowan","571b04","ffcf06",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2827.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2827","https://www.espn.com/college-football/team/stats/_/id/2827","https://www.espn.com/college-football/team/schedule/_/id/2827",NA
"2545","s:20~l:23~t:2545","se-louisiana-lions","SELA","SE Louisiana Lions","SE Louisiana","Lions","SE Louisiana","SE Louisiana","215732","ffc72c",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png","https://www.espn.com/college-football/team/_/id/2545/se-louisiana-lions","https://www.espn.com/college-football/team/roster/_/id/2545","https://www.espn.com/college-football/team/stats/_/id/2545","https://www.espn.com/college-football/team/schedule/_/id/2545","https://www.vividseats.com/southeastern-louisiana-lions-football-tickets--sports-ncaa-football/performer/8875?wsUser=717"
"2951","s:20~l:23~t:2951","suny-maritime-privateers","SUNYMAR","SUNY Maritime Privateers","Maritme NY","Privateers","Maritme NY","SUNY Maritime","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2951.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2951","https://www.espn.com/college-football/team/stats/_/id/2951","https://www.espn.com/college-football/team/schedule/_/id/2951",NA
"3110","s:20~l:23~t:3110","suny-morrisville-mustangs","MOR","SUNY Morrisville Mustangs","Morrisvlle","Mustangs","Morrisvlle","SUNY Morrisville","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/3110.png",NA,"https://www.espn.com/college-football/team/roster/_/id/3110","https://www.espn.com/college-football/team/stats/_/id/3110","https://www.espn.com/college-football/team/schedule/_/id/3110",NA
"129","s:20~l:23~t:129","saginaw-valley-state-cardinals","SAGI","Saginaw Valley State Cardinals","Saginawval","Cardinals","Saginawval","Saginaw Valley State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/129.png",NA,"https://www.espn.com/college-football/team/roster/_/id/129","https://www.espn.com/college-football/team/stats/_/id/129","https://www.espn.com/college-football/team/schedule/_/id/129",NA
"2600","s:20~l:23~t:2600","saint-johns-mn-johnnies","ST. J","Saint John's (MN) Johnnies","St John's (MN)","Johnnies","St John's (MN)","Saint John's (MN)","ce153e","7baed5",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2600.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2600","https://www.espn.com/college-football/team/stats/_/id/2600","https://www.espn.com/college-football/team/schedule/_/id/2600",NA
"2614","s:20~l:23~t:2614","saint-vincent-bearcats","STV","Saint Vincent Bearcats","Saint Vincent","Bearcats","Saint Vincent","Saint Vincent","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2614.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2614","https://www.espn.com/college-football/team/stats/_/id/2614","https://www.espn.com/college-football/team/schedule/_/id/2614",NA
"2532","s:20~l:23~t:2532","salisbury-sea-gulls","SALIS","Salisbury Sea Gulls","Salisbury","Sea Gulls","Salisbury","Salisbury","8b0e04","fdb913",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2532.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2532","https://www.espn.com/college-football/team/stats/_/id/2532","https://www.espn.com/college-football/team/schedule/_/id/2532",NA
